Normalize,Type,Datetime,Na23(LR)_AVG,Na23(LR)_STD,Mg24(LR)_AVG,Mg24(LR)_STD,Al27(LR)_AVG,Al27(LR)_STD,Rh103(LR)_AVG,Rh103(LR)_STD,Na23(MR)_AVG,Na23(MR)_STD,Mg24(MR)_AVG,Mg24(MR)_STD,Al27(MR)_AVG,Al27(MR)_STD,K39(MR)_AVG,K39(MR)_STD,Fe56(MR)_AVG,Fe56(MR)_STD,Rh103(MR)_AVG,Rh103(MR)_STD
1,COLD,2023-04-27 10:25:23,148.6,14.8,12.5,2.1,157.6,9.8,46215.2,349.4,13.2,6.0,0.0,0.0,10.6,4.2,876.2,51.0,98.0,12.2,4055.4,90.7
1,COLD,2023-05-01 11:26:55,179.9,14.2,11.1,2.4,170.1,34.3,52897.0,553.1,15.3,5.2,1.5,1.4,14.6,9.5,843.9,31.9,48.5,67.7,4462.1,71.3
1,COLD,2023-05-01 18:17:40,185.4,9.1,31.9,12.6,234.7,30.4,48546.4,367.3,16.0,6.4,2.1,2.1,20.1,4.3,944.9,204.4,135.6,41.1,4328.7,80.0
1,COLD,2023-05-02 18:13:46,377.1,42.8,86.1,15.6,712.8,36.1,56053.1,698.0,39.6,4.2,5.6,5.2,70.8,27.6,245.7,9.7,35.9,26.8,4742.4,233.1
1,COLD,2023-05-03 19:24:33,370.9,38.0,77.8,9.8,534.1,2.4,55677.5,889.9,36.1,4.3,5.6,1.2,42.4,3.2,159.9,14.7,32.6,24.8,4854.3,52.4
1,COLD,2023-05-04 10:38:08,303.5,19.4,36.8,10.3,318.8,22.1,62439.3,136.1,24.3,5.2,1.4,1.2,16.7,6.2,269.4,34.3,80.2,7.4,5519.7,77.4
1,COLD,2023-05-04 16:19:35,390.3,7.3,85.4,13.0,494.5,31.0,56874.1,1140.7,36.1,5.2,5.3,2.9,40.3,11.5,249.8,67.6,28.2,23.7,4989.2,69.9
1,COLD,2023-05-08 11:33:19,233.3,38.2,25.7,6.4,252.1,11.0,57743.6,212.4,16.0,3.2,1.4,1.2,11.1,3.2,415.3,26.7,21.0,29.1,5145.6,206.5
1,COLD,2023-05-08 18:26:09,373.6,19.3,215.3,35.0,519.5,39.4,53540.4,369.8,19.4,9.4,16.7,0.0,40.3,17.5,739.7,81.5,53.5,18.2,4772.3,173.6
1,COLD,2023-05-09 19:35:45,206.2,30.7,20.8,2.1,316.7,11.0,56750.6,1190.0,20.1,5.2,0.0,0.0,23.6,5.2,523.3,41.3,47.8,36.7,5063.6,52.6
1,COLD,2023-05-10 15:17:11,1508.0,80.1,161.8,15.9,616.2,58.8,60088.6,491.2,129.9,16.7,16.0,3.2,59.7,10.7,441.5,52.3,90.5,46.1,5334.0,272.5
1,COLD,2023-05-11 09:15:19,437.6,46.6,34.0,11.5,343.8,48.1,55440.5,1340.5,44.4,15.9,2.8,2.4,35.4,2.1,719.1,76.5,54.4,48.5,4922.4,68.8
1,COLD,2023-05-15 08:20:34,559.8,62.6,41.0,7.9,375.0,48.5,52704.1,626.1,36.2,2.5,0.9,1.5,25.0,8.3,566.8,45.6,492.7,60.5,4877.2,110.0
1,COLD,2023-05-16 09:44:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,8.3,0.7,1.3,25.7,4.3,304.7,63.2,81.9,68.8,4854.3,141.8
1,COLD,2023-05-16 17:23:47,265.3,2.4,16.0,1.2,231.9,22.9,41118.4,899.2,20.1,13.4,2.1,2.1,21.5,6.4,246.7,28.0,80.6,48.7,3673.7,42.2
1,COLD,2023-05-17 08:30:35,250.7,14.8,11.1,10.5,182.6,22.3,51188.6,569.5,20.8,7.2,0.7,1.2,16.0,3.2,391.9,20.4,210.1,39.0,4703.4,83.0
1,COLD,2023-05-17 17:37:36,993.6,51.3,40.3,9.4,211.8,24.1,40484.0,538.2,97.2,7.3,5.0,4.6,17.4,6.0,490.8,25.0,167.0,10.6,3559.0,11.5
1,COLD,2023-05-18 19:20:11,1465.6,71.4,75.7,9.8,298.6,15.9,41873.6,929.8,128.5,12.7,9.2,1.1,19.4,10.3,362.9,57.0,185.0,33.1,3893.4,60.5
1,COLD,2023-05-19 14:22:26,1401.0,50.1,77.1,4.2,261.8,11.8,40278.6,244.3,116.7,19.9,7.4,9.1,21.0,4.0,313.5,17.6,72.5,45.0,3590.2,23.1
1,COLD,2023-05-22 12:25:01,341.7,7.5,102.8,9.4,776.0,25.0,54235.8,741.6,25.0,11.0,8.3,4.2,86.1,15.1,489.1,68.8,235.4,10.6,5032.4,35.4
1,COLD,2023-05-22 19:01:39,224.3,7.3,9.7,5.2,492.4,7.9,46965.7,696.8,20.8,9.1,2.8,4.8,45.1,7.3,396.6,50.6,195.2,45.8,4419.0,232.0
1,COLD,2023-05-23 11:40:41,261.8,10.5,9.7,6.0,296.6,9.8,47695.8,298.3,27.1,4.2,2.1,2.1,25.0,7.5,261.5,37.0,142.5,124.9,4652.0,221.1
1,COLD,2023-05-23 14:55:16,276.4,24.0,18.1,5.2,411.1,33.5,47806.7,287.1,24.3,11.5,2.9,1.1,34.7,7.3,197.4,27.1,160.2,35.2,4581.7,152.6
1,COLD,2023-05-24 15:01:16,313.2,16.8,32.6,15.4,359.7,45.5,48885.8,802.8,22.2,6.0,2.1,3.6,28.5,1.2,314.4,77.5,78.7,4.2,4549.0,110.4
1,COLD,2023-05-25 17:54:19,441.7,17.8,29.2,11.0,372.9,41.6,48754.2,1248.3,35.4,6.3,2.8,4.8,31.2,9.1,445.4,23.0,99.0,35.5,4437.1,84.0
1,COLD,2023-05-30 11:26:30,952.6,92.6,106.2,24.6,138.9,12.2,46845.8,423.6,109.0,24.9,12.5,5.5,12.5,0.0,345.9,12.8,57.6,8.0,4182.0,81.0
1,COLD,2023-05-30 15:29:42,193.1,22.9,8.3,4.2,275.7,22.5,46321.0,861.7,9.0,4.3,2.2,2.2,20.8,8.3,571.4,91.1,45.4,15.9,4453.8,146.3
1,COLD,2023-05-31 12:54:11,147.2,12.2,3.5,1.2,255.6,32.0,43704.2,1238.6,19.4,10.3,0.0,0.0,16.0,6.7,643.9,47.1,67.5,17.2,4012.3,101.3
1,COLD,2023-06-01 10:13:06,172.9,7.5,12.5,6.2,124.3,25.2,42135.0,904.7,18.1,1.2,0.0,0.0,8.7,4.2,331.4,15.1,71.9,19.8,3901.7,43.8
1,COLD,2023-06-02 15:09:54,279.2,36.5,13.9,2.4,304.2,3.6,45992.5,794.5,28.5,8.4,4.2,4.2,19.4,3.2,213.2,11.3,43.8,13.5,4439.9,49.0
1,COLD,2023-06-05 11:32:59,199.3,30.4,16.0,10.3,232.6,19.4,44210.0,1058.1,21.5,7.9,0.0,0.0,23.6,6.0,500.1,44.9,74.9,15.2,4065.1,72.4
1,COLD,2023-06-05 21:31:41,297.9,25.3,26.4,1.2,214.6,13.0,46499.2,1014.6,28.5,6.0,1.4,2.4,23.6,12.2,581.1,35.1,132.5,14.2,4423.9,170.5
1,COLD,2023-06-06 17:26:33,340.3,24.0,33.3,3.6,282.6,31.3,49303.9,488.2,34.4,7.4,2.2,3.8,31.4,11.2,356.5,69.8,75.3,4.0,4620.7,64.5
1,COLD,2023-06-06 21:08:28,347.9,3.6,39.6,10.4,243.8,6.2,47784.3,1908.2,26.2,3.1,2.9,2.5,22.2,6.0,739.6,121.7,564.1,98.3,4399.5,198.4
1,COLD,2023-06-07 14:49:52,365.3,44.9,45.8,9.5,395.2,24.7,48141.2,323.5,27.8,5.2,2.8,2.4,31.2,5.5,350.9,50.2,177.3,51.8,4355.8,67.9
1,COLD,2023-06-08 09:51:35,177.1,13.0,13.9,3.2,172.2,12.6,42705.2,741.5,13.2,2.4,0.7,1.2,12.3,6.3,354.8,54.0,73.5,17.4,3866.9,113.1
1,COLD,2023-06-12 19:56:00,2678.8,75.1,104.2,9.5,486.2,14.2,53295.7,583.6,252.8,13.9,10.4,5.5,45.8,8.3,196.8,9.6,121.4,27.8,5138.7,126.4
1,COLD,2023-06-13 20:24:47,1017.9,3.1,101.4,29.9,379.9,31.6,52775.2,448.2,81.9,4.3,11.1,4.3,34.7,4.3,231.0,40.7,108.8,29.3,5013.5,198.5
1,COLD,2023-06-14 15:52:27,343.1,11.5,11.8,2.4,297.9,13.7,52256.6,621.4,33.3,5.5,0.7,1.2,25.7,1.2,191.3,27.1,94.3,23.6,4922.4,60.5
1,COLD,2023-06-16 15:27:07,1226.5,78.9,53.5,7.9,348.0,12.7,49226.5,495.8,113.2,11.8,11.0,5.9,23.6,4.3,141.2,20.7,49.5,24.6,4625.6,44.2
1,COLD,2023-06-19 19:37:01,1107.6,130.9,399.3,16.9,554.3,24.0,50209.2,584.5,90.3,16.2,32.3,19.3,59.7,15.6,242.5,14.7,58.6,31.1,4874.5,53.5
1,COLD,2023-06-20 15:18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,2.5,2.9,1.4,17.4,5.2,118.8,28.1,85.2,14.0,4437.1,70.2
1,COLD,2023-06-21 16:50:31,318.8,35.6,12.5,4.2,349.3,14.8,49358.1,334.4,22.2,3.2,1.4,1.2,33.3,7.5,244.4,21.3,88.9,21.7,4636.7,259.2
1,COLD,2023-06-26 15:03:21,12909.5,586.4,25.7,10.3,278.5,36.5,47399.8,679.6,1281.4,122.7,0.0,0.0,27.7,17.9,587.6,39.6,526.1,54.5,4421.1,58.1
1,COLD,2023-06-26 16:02:48,5264.6,128.2,22.2,8.4,272.2,23.0,47061.7,1001.7,497.3,53.6,2.1,2.1,22.2,3.2,666.1,26.6,704.0,39.0,4467.0,159.3
1,COLD,2023-06-26 21:46:28,5984.3,330.7,38.9,10.5,324.3,6.7,47562.1,545.0,537.6,18.5,3.5,4.3,29.2,5.5,221.0,14.3,45.2,8.2,4701.4,45.8
1,COLD,2023-06-27 18:22:38,4591.5,97.0,967.9,20.2,789.2,21.3,45475.3,355.6,408.4,33.3,86.8,21.7,81.9,16.2,513.7,32.3,84.5,21.8,4479.5,209.3
1,COLD,2023-06-28 17:15:18,4205.6,195.3,1159.7,82.1,1077.0,40.1,45454.5,285.9,335.4,19.9,106.2,29.4,112.5,32.1,600.9,24.5,118.9,15.1,4385.7,146.8
1,COLD,2023-06-28 21:50:47,1281.4,135.9,20.8,6.3,325.0,2.1,45981.6,466.6,129.9,40.4,1.4,2.4,26.4,11.5,244.5,28.4,171.1,8.3,4410.0,218.2
1,COLD,2023-06-30 12:04:01,3779.4,92.8,1329.3,106.4,1166.0,85.6,46882.5,284.1,337.5,38.2,125.0,26.1,110.4,19.9,593.7,13.3,174.6,37.3,4467.0,58.0
1,COLD,2023-07-06 15:56:36,530.0,12.7,36.1,3.2,195.8,22.0,66212.2,180.1,41.0,13.9,3.5,3.2,10.4,8.3,19.4,7.8,3.5,6.0,4690.2,9.5
1,COLD,2023-07-11 18:22:52,1492.0,156.7,321.6,66.2,686.3,26.8,74738.0,560.8,67.4,13.2,13.2,1.2,32.6,8.4,103.3,18.4,8.8,1.6,3899.7,70.5
1,COLD,2023-07-12 17:45:27,654.4,17.1,60.4,18.0,436.1,41.4,73101.5,489.8,37.5,9.5,2.1,2.1,24.3,15.9,85.5,24.6,7.1,2.1,4058.9,8.4
1,COLD,2023-07-13 15:05:29,504.3,42.8,77.8,18.2,1401.7,19.4,65447.0,311.4,19.4,1.2,8.3,7.5,68.7,18.2,62.1,16.8,16.7,8.3,3538.8,117.4
1,COLD,2023-07-17 11:41:57,1216.8,21.1,161.1,25.9,758.7,23.0,64647.5,1212.3,77.1,2.1,12.5,7.5,39.6,9.1,111.8,16.7,11.1,6.7,3631.3,97.0
1,COLD,2023-07-18 18:40:36,380.6,40.3,29.2,7.5,218.7,23.7,66500.6,1265.6,21.5,11.5,1.4,2.4,13.2,5.2,121.3,15.3,39.0,29.7,3721.0,45.3
1,COLD,2023-07-19 16:56:16,377.8,6.7,47.9,9.5,284.0,38.0,68127.0,699.3,27.1,10.8,0.7,1.2,9.0,6.0,123.8,23.6,26.4,1.2,3608.4,54.9
1,COLD,2023-07-21 10:45:22,481.3,33.3,45.1,14.6,227.1,7.5,65535.0,1034.7,28.5,1.2,0.9,1.5,9.7,6.4,136.0,8.3,33.3,7.2,3499.2,95.9
1,COLD,2023-07-21 15:38:42,651.6,60.7,46.5,13.9,227.1,35.0,67475.1,362.9,28.5,8.4,1.4,2.4,7.6,6.4,220.8,17.5,40.9,7.2,3409.5,172.1
1,COLD,2023-07-24 13:11:31,2265.8,53.7,402.8,26.1,338.2,34.0,63884.2,1769.8,104.2,25.3,25.7,3.2,24.3,7.3,175.7,14.9,3.4,3.6,3367.1,109.4
1,COLD,2023-07-24 19:39:56,1377.3,80.4,112.5,23.5,345.2,10.7,64396.7,465.2,65.3,11.5,4.2,2.1,16.0,8.4,108.6,52.5,2.9,2.5,3335.8,61.4
1,COLD,2023-07-25 11:42:57,381.3,25.2,46.5,14.2,306.2,9.1,64327.0,754.7,26.4,1.2,4.2,2.1,13.2,7.9,151.4,39.2,4.9,3.2,3466.5,23.9
1,COLD,2023-07-25 13:43:36,641.9,57.4,52.8,13.9,253.5,37.5,66353.9,560.9,34.0,5.2,1.4,2.4,12.5,7.2,156.3,32.6,22.9,10.4,3616.0,57.4
1,COLD,2023-07-25 18:16:13,620.3,15.1,59.0,15.8,216.7,13.0,64477.2,1282.7,32.6,4.3,1.4,1.2,8.5,1.9,177.3,26.3,29.9,10.5,3384.5,197.3
1,COLD,2023-07-26 15:21:55,710.0,50.3,58.3,18.2,266.0,49.0,63119.8,883.1,39.6,12.5,5.6,4.3,14.6,5.5,93.0,5.2,34.4,6.1,3114.7,74.9
1,COLD,2023-07-27 14:57:11,643.3,21.3,152.1,10.4,261.8,34.4,68488.4,764.0,44.4,6.7,5.6,1.0,22.2,11.8,115.9,33.4,22.2,1.9,3483.9,114.3
1,COLD,2023-07-27 21:17:42,2851.2,122.3,136.1,9.4,310.4,39.6,66698.5,982.1,129.2,16.7,7.6,3.2,15.3,8.7,179.3,9.0,18.5,1.7,3215.5,121.6
1,COLD,2023-07-28 14:34:33,2758.0,38.3,122.9,18.2,225.0,18.5,63646.3,1133.9,154.2,22.1,9.7,3.2,14.6,2.1,110.2,12.9,16.5,5.7,3340.0,87.3
1,COLD,2023-07-31 16:04:00,274.3,33.0,6.9,5.2,105.6,8.7,49119.1,237.0,25.7,9.6,2.1,2.1,9.7,6.4,130.1,8.8,14.3,3.0,3214.9,87.6
1,COLD,2023-07-31 19:42:50,416.0,16.9,22.9,4.2,170.8,9.1,64123.1,250.6,16.7,8.3,1.4,1.2,7.6,1.2,45.9,14.1,13.2,6.4,3221.8,164.7
1,COLD,2023-08-01 13:13:22,365.3,38.8,21.5,10.5,186.1,25.5,60702.3,726.6,23.6,2.4,1.4,2.4,9.0,4.3,207.9,56.3,5.5,2.8,3129.3,151.8
1,COLD,2023-08-01 19:46:55,317.5,19.3,14.2,7.85,216.7,28.7,54910.7,481.8,13.3,3.2,2.0,0.0,10.3,2.1,91.5,10.5,4.1,1.1,3172.1000000000000,119.7
1,COLD,2023-08-02 11:39:49,660.6,25.6,121.5,18.0,210.4,16.3,64884.9,219.5,41.7,7.5,6.9,4.8,11.8,6.4,176.9,22.6,12.3,9.0,3435.9,23.0
1,COLD,2023-08-02 16:19:54,623.1,45.2,120.8,11.0,208.3,27.3,60331.4,1099.0,31.9,16.8,4.2,2.1,6.2,2.1,157.5,52.5,14.9,6.3,3196.7,60.4
1,COLD,2023-08-03 10:24:26,307.0,25.1,18.7,9.5,156.9,2.4,57164.7,281.4,11.8,3.2,2.2,2.1,4.9,5.2,65.7,12.2,11.4,3.7,2850.5,113.9
1,COLD,2023-08-04 11:36:11,416.0,22.9,80.6,25.1,153.5,20.4,39079.1,161.9,30.6,6.0,6.9,3.2,11.1,7.3,29.8,5.5,16.0,7.3,2950.6,13.7
1,COLD,2023-08-08 09:50:29,438.2,27.2,50.0,14.6,146.5,19.7,69299.6,1345.8,17.4,7.9,2.1,2.1,4.2,2.1,121.2,25.6,9.9,3.0,3454.7,64.1
1,COLD,2023-08-08 17:29:10,2746.2,15.7,46.5,2.4,131.9,17.3,59264.1,1407.4,147.9,10.4,2.8,3.2,4.2,4.2,41.8,10.6,3.0,5.1,3404.6,79.1
1,COLD,2023-08-09 17:27:10,361.8,18.7,35.4,9.5,69.4,2.4,69685.0,1132.6,13.2,1.2,0.7,1.2,4.2,0.0,48.2,16.0,1.4,1.2,3658.4,82.4
1,COLD,2023-08-10 13:42:22,461.2,54.8,159.7,38.7,273.95,20.15,71647.0,336.9,16.7,6.2,6.9,1.2,13.550000000000000,4.75,60.3,11.0,17.4,14.8,3551.4,115.2
1,COLD,2023-08-10 17:21:55,463.2,29.2,98.6,6.4,478.5,37.9,70992.2,810.4,18.7,5.5,5.6,7.9,22.9,9.5,46.6,5.2,11.2,6.2,3530.5,35.7
1,COLD,2023-08-11 14:05:21,669.7,42.8,106.9,39.2,417.4,87.1,76327.4,1165.3,38.2,19.7,5.6,3.2,20.1,5.2,57.9,7.4,10.6,5.7,3705.0,132.6
1,COLD,2023-08-14 11:32:20,510.5,23.2,89.6,5.5,226.4,20.2,68670.3,972.4,28.5,9.4,6.2,4.2,9.7,6.4,39.3,10.9,18.1,6.4,3507.5,45.2
1,COLD,2023-08-14 16:19:31,381.3,28.9,23.6,3.2,175.7,21.0,50124.8,588.4,12.5,0.0,2.1,0.0,9.7,6.4,49.2,13.0,6.8,2.7,2404.8,115.1
1,COLD,2023-08-15 15:21:57,448.0,7.5,52.1,16.3,163.2,15.6,53668.1,625.7,21.5,4.3,0.7,1.2,7.6,1.2,12.0,2.7,2.6,2.4,2714.9,107.5
1,COLD,2023-08-16 11:06:34,86.1,15.9,2.1,2.1,47.9,4.2,14574.6,278.8,20.8,6.3,2.1,2.1,6.4,3.8,49.8,6.8,3.5,0.6,2568.2,96.0
1,COLD,2023-08-18 16:31:00,649.5,55.2,91.7,16.7,322.9,32.6,71581.3,258.3,31.2,6.2,5.6,3.2,18.1,4.3,78.5,17.0,11.1,7.3,3564.6,33.4
1,COLD,2023-08-22 19:33:21,384.1,25.2,38.2,6.4,193.1,17.3,44054.3,899.6,16.0,7.3,5.6,3.2,13.9,6.4,13.9,4.3,6.5,5.3,2297.0,48.3
1,COLD,2023-08-23 15:56:53,332.7,37.1,18.1,6.0,197.2,20.6,57252.5,234.7,11.8,2.4,1.4,2.4,11.1,5.2,36.8,3.9,9.5,8.0,2916.5,94.0
1,COLD,2023-08-28 16:24:51,1862.5,157.4,181.2,24.0,1969.6,80.9,42709.7,534.2,96.5,10.7,15.3,6.0,92.4,15.8,100.7,26.4,9.7,3.3,2188.0,36.8
1,COLD,2023-08-29 08:05:29,283.3,7.2,25.0,16.5,218.7,19.9,56443.7,797.2,11.1,8.4,2.1,2.1,18.1,5.2,23.9,13.8,4.2,5.5,2733.7,15.0
1,COLD,2023-08-29 18:08:59,400.7,55.2,23.6,5.2,145.8,22.0,55803.9,667.6,29.2,7.5,0.7,1.2,9.0,6.4,42.5,10.1,7.1,2.9,2806.7,99.8
1,COLD,2023-08-30 14:03:36,394.5,28.4,34.0,6.4,130.6,27.7,55344.5,229.0,15.3,7.9,1.4,1.2,13.9,11.5,85.7,24.3,8.5,8.2,2744.1,142.2
1,COLD,2023-09-01 15:02:49,520.9,65.1,72.9,4.2,192.4,23.0,61201.4,337.1,22.2,15.9,4.9,2.4,6.2,3.6,376.9,93.1,6.9,1.2,2996.5,98.2
1,COLD,2023-09-05 21:14:04,290.3,62.7,23.6,8.7,137.5,19.9,60461.3,579.0,20.8,4.2,2.8,2.4,9.0,2.4,135.1,37.7,10.0,5.7,3013.2,78.0
1,COLD,2023-09-06 09:51:03,341.7,28.2,38.2,5.2,238.2,17.7,60312.1,853.7,17.4,6.0,4.2,3.6,14.6,7.2,373.2,85.2,14.6,5.5,2820.6,70.7
1,COLD,2023-09-06 16:28:11,5550.4,943.9,192.4,22.9,529.3,54.5,58692.7,1242.4,316.0,9.8,7.6,5.2,21.5,6.0,313.2,29.3,28.7,12.9,2987.5,138.9
1,COLD,2023-09-06 19:13:13,309.0,37.4,18.1,6.4,195.8,16.7,62198.7,913.9,22.2,6.4,0.0,0.0,7.6,2.4,197.7,46.5,4.6,4.2,3044.5,58.4
1,COLD,2023-09-07 12:48:20,15619.9,237.3,275.0,13.7,408.4,20.1,59370.1,410.0,718.3,25.1,20.8,6.2,19.4,4.3,1588.0,66.7,31.2,12.5,2896.4,26.1
1,COLD,2023-09-11 16:07:10,14337.7,266.1,298.6,36.7,450.8,18.7,60323.2,1216.8,698.9,53.2,18.1,2.4,25.7,2.4,1471.2,16.8,39.9,5.9,2803.9,11.5
1,COLD,2023-09-12 19:37:01,301.4,13.5,10.4,4.2,170.1,36.4,63264.5,561.8,13.9,4.3,0.0,0.0,8.3,2.1,364.7,46.4,3.1,2.8,3002.1,130.2
1,COLD,2023-09-13 12:24:08,423.0,47.4,32.6,8.4,111.8,8.4,59604.2,1414.5,21.5,11.8,2.8,3.2,4.9,2.4,578.2,105.8,4.1,3.7,2933.3,29.5
1,COLD,2023-09-13 19:24:11,278.5,19.7,29.9,16.2,161.1,12.7,56588.2,59.5,15.3,4.3,1.4,1.2,7.6,5.2,291.9,42.6,0.0,0.0,2656.5,58.0
1,COLD,2023-09-14 12:53:10,1437.1,25.1,170.1,27.2,150.7,22.9,56529.1,364.8,68.7,15.7,10.4,2.1,5.6,2.4,484.9,68.6,8.7,5.7,2745.5,84.4
1,COLD,2023-09-18 18:58:13,983.9,38.2,103.5,17.7,169.4,5.2,61085.5,1107.7,48.6,9.8,7.6,3.2,9.0,6.4,265.7,30.0,8.3,5.3,2863.0,25.3
1,COLD,2023-09-19 16:54:41,277.1,49.3,13.9,4.8,138.9,16.2,55952.6,1081.8,13.9,3.2,0.0,0.0,3.5,1.2,114.8,33.3,2.8,3.2,2628.7,171.1
1,COLD,2023-09-20 13:51:09,186.1,38.4,16.0,2.4,125.7,24.1,51363.0,508.1,9.0,6.4,0.0,0.0,2.8,2.4,368.8,56.3,7.0,8.4,2366.6,68.4
1,COLD,2023-09-21 18:15:23,269.5,30.7,13.9,6.4,136.1,24.1,50150.0,468.1,9.7,4.3,0.7,1.2,6.9,1.2,182.8,26.5,3.1,1.0,2436.8,45.1
1,COLD,2023-09-25 18:28:16,239.6,7.5,22.2,10.5,235.4,16.5,54540.5,231.7,10.4,2.1,0.7,1.2,10.5,5.4,297.0,95.4,8.3,4.2,2618.3,45.3
1,COLD,2023-09-26 14:59:46,392.4,9.6,95.8,11.0,292.4,49.7,54334.5,260.9,13.2,6.7,6.9,6.0,15.3,4.3,164.2,23.7,3.7,1.1,2589.1,33.3
1,COLD,2023-09-27 14:32:35,351.4,33.9,72.9,11.0,254.9,16.7,46709.0,230.9,22.2,6.0,3.5,1.2,9.7,6.4,175.0,24.1,6.2,4.2,2592.6,30.5
1,COLD,2023-09-27 21:21:46,265.3,68.4,21.5,17.7,182.6,76.7,53829.7,489.9,13.9,9.4,0.7,1.2,7.6,4.3,73.9,5.5,6.4,1.8,2563.3,104.3
1,COLD,2023-09-29 13:23:34,404.2,35.1,76.4,3.2,311.8,16.7,52941.0,570.9,20.1,4.3,5.6,3.2,12.5,5.5,425.1,72.5,12.5,5.5,2507.8,132.8
1,COLD,2023-10-03 12:27:55,344.5,50.4,116.7,15.0,611.3,23.2,61486.8,664.7,16.0,6.4,6.2,2.1,32.6,2.4,329.0,70.5,10.8,7.9,3329.5,95.0
1,COLD,2023-10-03 19:51:30,443.8,25.4,216.7,28.2,971.4,64.8,61072.4,673.2,35.4,23.5,17.4,5.2,62.5,4.2,415.1,98.9,19.8,14.7,3321.2,117.6
1,COLD,2023-10-04 13:58:12,332.0,18.7,57.6,15.4,382.7,6.4,60662.0,937.6,18.1,4.8,4.9,3.2,16.7,7.2,190.3,25.0,11.7,8.9,3477.7,79.6
1,COLD,2023-10-10 17:11:31,171.5,9.4,9.7,3.2,124.3,15.1,52361.3,552.1,22.2,13.4,4.9,5.2,6.2,0.0,1734.9,105.0,8.9,7.9,2943.0,41.4
1,COLD,2023-10-11 14:27:19,226.4,22.3,68.1,19.4,259.7,37.9,52354.6,664.3,18.1,9.8,4.2,2.1,13.9,4.3,1055.1,52.5,13.2,6.4,2879.0,55.4
1,COLD,2023-10-17 09:00:02,249.3,38.7,20.1,3.2,133.3,3.6,45568.5,333.3,9.0,1.2,1.4,1.2,9.7,6.0,1110.0,73.4,15.3,3.2,2632.9,58.5
1,COLD,2023-10-17 18:52:34,394.5,30.3,98.6,11.8,416.0,49.1,44867.3,348.6,24.3,10.5,9.7,4.3,27.8,7.3,169.0,79.8,13.9,6.7,2614.1,46.2
1,COLD,2023-10-17 20:30:48,266.0,60.5,29.9,15.6,200.7,33.1,45224.0,566.3,16.7,0.0,1.4,2.4,7.6,6.4,149.0,3.2,6.9,7.3,2550.9,81.8
1,COLD,2023-10-18 11:25:53,274.3,24.0,22.2,9.6,179.2,9.5,42370.9,787.0,13.9,4.3,1.4,1.2,9.0,4.3,59.8,22.9,5.4,6.0,2487.6,54.6
1,COLD,2023-10-23 12:18:47,253.5,41.4,6.2,6.2,52.1,13.0,39231.8,547.6,13.9,6.7,0.0,0.0,2.8,2.4,59.0,19.4,2.5,2.2,2390.3,38.3
1,COLD,2023-10-25 11:27:36,208.3,20.8,52.8,7.3,105.6,17.0,38883.1,322.2,14.6,6.2,2.8,1.2,4.9,2.4,66.0,11.1,3.8,3.4,2300.6,104.0
