Normalize,Type,Datetime,Na23(LR)_AVG,Na23(LR)_STD,Mg24(LR)_AVG,Mg24(LR)_STD,Al27(LR)_AVG,Al27(LR)_STD,Rh103(LR)_AVG,Rh103(LR)_STD,Na23(MR)_AVG,Na23(MR)_STD,Mg24(MR)_AVG,Mg24(MR)_STD,Al27(MR)_AVG,Al27(MR)_STD,K39(MR)_AVG,K39(MR)_STD,Fe56(MR)_AVG,Fe56(MR)_STD,Rh103(MR)_AVG,Rh103(MR)_STD
1,COLD,2023-10-30 15:28:16,234.0,60.3,54.2,28.9,128.5,41.4,40505.0,582.4,7.6,5.2,0.0,0.0,4.2,3.6,1532.6,237.0,5.7,5.3,2409.0,39.6
1,COLD,2023-10-30 18:24:54,125.7,30.9,6.2,9.1,68.7,9.1,40161.9,651.9,6.3,5.5,2.1,3.6,3.5,2.4,1512.3,356.0,4.1,2.0,2526.5,47.4
1,COLD,2023-10-31 16:26:46,160.4,32.7,14.6,2.1,102.8,15.6,36171.0,396.9,6.9,1.2,2.1,2.1,4.2,2.1,345.6,81.9,0.7,1.3,2112.8,147.7
1,COLD,2023-11-02 12:31:19,260.4,32.7,3.5,3.2,181.9,23.2,40420.0,463.5,18.4,2.2,2.8,4.8,16.7,9.1,334.3,9.8,6.6,1.6,2463.9,103.2
1,COLD,2023-11-03 16:36:11,573.0,34.4,182.6,7.9,192.4,25.1,40925.0,166.3,29.2,3.6,12.5,3.6,11.8,2.4,292.6,96.3,5.4,0.9,2399.9,27.4
1,COLD,2023-11-06 18:46:37,117.4,23.7,6.9,2.4,65.3,16.8,15991.0,185.2,11.8,4.3,0.7,1.2,6.9,4.8,125.3,19.7,2.2,0.1,2238.0,62.6
1,COLD,2023-11-07 18:46:12,600.9,42.2,188.9,17.5,195.8,15.0,41068.1,739.9,34.7,6.4,16.7,7.5,9.7,2.4,104.6,13.1,2.1,3.6,2292.2,118.0
1,COLD,2023-11-08 11:47:15,241.7,14.6,15.3,10.3,142.4,19.4,40482.6,224.1,12.5,5.5,0.0,0.0,11.8,4.3,90.4,37.3,1.6,1.4,2270.0,65.0
1,COLD,2023-11-10 15:30:52,628.7,62.8,56.9,8.7,63.2,12.7,7242.4,63.5,159.7,1.2,9.7,5.2,9.0,6.7,251.6,38.5,18.7,5.5,2217.1,115.5
1,COLD,2023-11-13 16:30:05,245.1,17.5,20.1,4.3,155.6,24.4,40788.6,658.0,13.9,6.7,1.4,2.4,12.2,2.5,89.7,17.8,5.9,2.6,2194.9,139.2
1,COLD,2023-11-15 17:45:37,267.4,10.3,29.9,14.8,246.5,5.2,39454.8,145.9,13.2,3.2,0.7,1.2,7.6,4.8,91.0,27.1,5.5,1.2,2268.6,82.6
1,COLD,2023-11-17 14:41:16,2885.3,119.2,252.1,5.5,224.3,14.2,36360.6,171.0,131.9,18.2,18.1,10.3,11.1,6.7,271.1,29.1,12.4,7.6,2282.5,101.0
1,COLD,2023-11-20 11:37:38,284.7,59.6,9.7,6.0,148.6,6.7,35997.0,398.1,11.1,2.4,0.0,0.0,11.1,4.3,82.8,33.4,4.1,5.4,2349.2,30.3
1,COLD,2023-11-21 16:45:00,1284.2,110.4,59.0,84.2,234.0,41.7,35328.4,413.4,68.7,9.5,0.7,1.3,7.6,4.3,154.3,17.9,11.6,8.4,2361.0,78.4
1,COLD,2023-11-22 09:30:13,1145.1,48.3,19.4,9.4,186.1,23.7,34267.5,362.9,63.9,12.7,2.1,2.1,11.1,3.2,199.9,9.3,4.7,2.8,2502.9,66.0
1,COLD,2023-11-27 18:16:13,1371.0,60.5,186.1,17.7,216.7,25.3,38761.1,203.8,88.2,10.7,12.0,2.2,11.8,6.4,188.4,15.6,12.0,5.6,2806.0,94.3
1,COLD,2023-11-28 15:44:03,1269.6,25.3,15.3,6.4,213.9,11.8,35860.4,506.7,72.2,7.3,1.4,1.2,22.9,5.5,329.4,25.1,37.7,16.1,2947.8,52.0
1,COLD,2023-11-28 17:56:16,1209.8,40.5,26.4,13.9,195.1,44.0,36397.3,72.1,84.7,9.8,1.4,2.4,17.4,4.3,318.5,55.9,42.5,13.3,2949.9,107.6
1,COLD,2023-11-30 18:03:05,3729.3,83.6,138.9,18.7,428.5,6.7,55441.3,533.5,262.5,29.5,9.7,7.9,33.3,8.3,292.6,33.3,141.0,8.9,4686.0,94.7
1,COLD,2023-12-05 19:25:28,1546.2,109.6,47.2,11.5,504.9,16.9,48595.9,112.6,65.3,17.3,0.0,0.0,20.1,4.8,50.3,22.2,12.3,5.8,2005.8,27.1
1,COLD,2023-12-06 15:57:44,1924.4,69.2,100.7,7.3,639.8,61.1,65659.3,297.8,58.3,15.0,3.5,3.2,20.8,7.5,381.9,68.3,6.9,4.3,2547.4,54.8
1,COLD,2023-12-07 17:09:52,1863.3,123.3,126.4,6.7,457.0,57.8,63828.1,612.2,61.1,15.4,2.8,1.2,15.3,4.3,227.9,35.5,14.6,5.8,2377.0,97.7
1,COLD,2023-12-08 16:48:36,1742.9,23.7,139.6,15.0,484.8,27.8,62309.4,976.9,70.1,12.7,4.9,3.2,23.6,3.2,250.3,38.1,16.0,10.3,2503.6,127.7
1,COLD,2023-12-09 12:32:12,1775.0,62.1,401.4,30.5,787.2,16.2,60526.2,420.5,60.4,8.3,16.5,8.7,27.1,10.4,430.7,83.6,4.3,2.1,2345.1,118.0
1,COLD,2023-12-09 16:52:51,1133.3,28.0,28.5,8.7,172.9,12.5,60133.2,883.1,42.4,8.4,0.7,1.2,5.6,4.3,297.8,26.1,7.8,7.7,2306.8,140.9
1,COLD,2023-12-11 15:30:00,910.2,80.8,27.1,7.2,181.9,14.6,53196.9,689.8,38.9,20.9,1.4,2.4,7.6,2.4,375.8,36.8,7.1,2.9,2082.9,45.2
1,COLD,2023-12-12 15:41:01,1775.7,190.9,116.0,16.7,575.2,36.1,59782.5,259.4,52.8,20.4,8.5,1.9,17.4,1.2,720.0,128.3,18.7,4.5,2137.2,67.2
1,COLD,2023-12-12 18:44:47,1610.9,97.0,135.4,23.2,526.5,41.7,59151.1,656.9,64.6,19.9,3.6,0.9,13.9,4.3,861.1,153.4,20.3,7.2,2041.2,74.6
1,COLD,2023-12-13 15:29:58,1624.1,38.3,134.7,24.9,536.2,24.9,57215.7,416.7,38.2,6.7,1.4,1.2,12.5,5.5,901.6,156.9,14.6,6.6,2073.9,11.9
1,COLD,2023-12-15 17:58:11,1059.6,50.1,25.0,3.6,207.6,15.8,62709.8,699.1,54.9,13.4,4.2,3.6,11.8,2.4,527.5,99.8,8.0,1.7,2324.9,172.7
1,COLD,2023-12-17 13:54:49,982.5,74.5,23.6,5.2,201.4,17.0,57363.9,1067.2,52.1,10.4,2.1,3.6,6.2,2.1,450.3,144.9,15.7,6.8,2336.7,147.4
1,COLD,2023-12-18 14:53:59,1531.6,107.4,34.7,5.2,197.9,16.5,54303.2,762.1,51.4,8.7,0.0,0.0,4.9,5.2,489.8,33.0,4.2,2.1,2026.7,53.2
1,COLD,2023-12-21 14:33:38,1061.1,15.7,45.1,20.0,601.6,36.4,57344.2,471.8,56.2,26.6,2.8,4.8,41.7,12.7,1943.5,71.6,38.9,7.9,2934.0,112.7
1,COLD,2023-12-22 08:47:38,1017.9,122.0,67.4,15.6,1625.5,46.6,57758.9,984.2,52.8,7.9,6.2,2.1,106.9,9.8,553.4,65.8,61.1,12.7,3235.7,72.9
1,COLD,2023-12-31 13:53:16,914.4,70.9,17.4,8.4,237.5,17.8,50967.8,1241.2,40.3,5.2,0.0,0.0,15.3,4.3,1550.6,163.6,15.5,6.1,2851.9,60.3
1,COLD,2024-01-03 13:05:57,828.1,75.3,28.5,2.4,180.6,17.7,46215.6,629.8,45.1,6.0,0.7,1.2,13.2,6.4,674.2,176.0,10.7,2.5,2904.7,166.4
1,COLD,2024-01-05 14:24:56,1004.0,112.7,22.2,17.0,273.6,24.3,50329.2,1151.1,44.4,13.4,5.0,1.1,16.0,5.2,752.7,35.0,15.3,4.3,3144.6,158.0
1,COLD,2024-01-09 18:11:26,1106.2,60.8,22.2,13.9,849.7,84.9,52135.6,663.1,93.1,17.7,2.8,4.8,48.6,12.0,173.2,26.8,31.9,11.2,3100.8,77.6
1,COLD,2024-01-09 20:52:40,1261.2,45.7,231.2,22.0,307.0,45.5,53125.9,497.5,86.8,24.1,11.8,4.8,26.4,8.7,191.9,39.6,4.5,0.3,3274.6,40.6
1,COLD,2024-01-10 09:30:45,1014.5,52.9,18.1,6.0,298.6,9.8,50519.7,355.1,68.1,14.2,0.8,1.4,16.0,3.2,352.7,61.2,41.7,7.2,3138.4,75.8
1,COLD,2024-01-15 20:09:36,874.7,22.9,25.0,14.6,212.5,38.6,56019.4,99.7,57.6,21.1,1.5,1.3,6.9,6.4,286.7,27.7,7.0,4.7,3625.1,29.6
1,COLD,2024-01-16 14:23:38,1649.1,299.4,79.2,9.5,177.8,7.9,59531.7,1051.2,71.5,22.9,2.1,3.6,13.2,6.0,226.0,57.2,13.0,9.4,3759.9,320.5
1,COLD,2024-01-17 14:57:13,986.0,90.3,37.5,39.7,212.5,41.6,56297.7,364.3,64.6,15.7,2.3,2.4,9.7,3.2,296.2,20.3,4.5,0.3,3507.5,29.2
1,COLD,2024-01-23 16:36:57,2130.2,39.9,530.0,54.9,420.2,14.2,54685.4,59.7,142.4,15.9,32.6,11.8,19.4,3.2,245.2,30.6,13.2,3.2,3454.0,124.9
1,COLD,2024-01-24 10:24:29,927.5,49.3,13.9,9.4,104.2,15.0,56720.0,992.9,66.7,7.5,0.0,0.0,4.2,4.2,331.1,103.4,5.0,4.4,3548.6,50.9
1,COLD,2024-01-25 12:20:33,952.6,52.7,11.8,7.9,90.3,25.5,56601.8,631.8,50.0,9.5,1.4,2.4,7.0,4.3,286.4,106.3,3.4,1.2,3559.7,33.6
1,COLD,2024-01-30 13:49:08,1064.5,83.7,17.4,4.3,54.2,14.6,60808.7,385.2,61.1,6.0,0.0,0.0,2.1,2.1,199.8,5.8,5.8,3.4,3760.6,56.0
1,COLD,2024-01-31 12:13:17,942.9,53.8,4.2,2.1,47.9,11.6,57049.2,498.4,50.7,11.5,0.7,1.2,6.2,2.1,363.9,36.0,5.6,3.2,3338.6,171.0
1,COLD,2024-02-01 12:21:01,1021.4,27.4,7.6,3.2,43.1,10.5,58727.2,276.9,66.0,4.3,0.0,0.0,1.4,2.4,117.0,38.9,4.2,4.2,3635.6,141.6
1,COLD,2024-02-01 19:13:46,1044.4,71.0,12.5,3.6,49.3,6.0,57728.5,436.1,61.1,17.3,0.7,1.2,3.4,2.3,180.8,79.3,5.1,2.9,3540.2,113.5
1,COLD,2024-02-02 13:56:16,815.0,58.0,24.3,3.2,47.2,13.9,49556.4,155.3,66.7,25.3,2.1,2.1,3.6,4.3,121.3,39.3,10.6,8.6,3602.9,69.5
1,COLD,2024-02-02 13:56:16,815.0,58.0,24.3,3.2,47.2,13.9,49556.4,155.3,66.7,25.3,2.1,2.1,3.6,4.3,121.3,39.3,10.6,8.6,3602.9,69.5
1,COLD,2024-02-08 12:32:26,1077.7,29.4,11.1,4.3,65.3,1.2,44323.8,114.5,48.6,2.4,0.0,0.0,6.2,4.2,184.8,57.7,7.4,8.5,2807.4,90.7
1,COLD,2024-02-09 10:16:43,3891.3,109.8,467.5,37.5,678.0,33.2,46476.3,308.9,225.9,24.5,26.3,8.4,44.8,6.4,736.9,119.9,70.3,8.7,3061.9,87.1
1,COLD,2024-02-09 16:04:02,3917.1,246.9,445.9,46.9,617.5,35.8,47509.7,231.4,229.2,44.1,32.6,5.2,21.5,11.5,468.6,57.9,45.1,8.4,2991.0,135.7
1,COLD,2024-02-12 17:42:49,719.7,25.3,9.7,3.2,109.7,13.4,43841.7,378.4,56.9,9.8,0.7,1.2,6.9,3.2,309.9,56.1,3.6,3.2,2859.6,60.0
1,COLD,2024-02-13 10:38:27,726.7,28.0,3.5,4.3,77.1,12.5,45179.4,349.7,43.1,15.4,0.0,0.0,3.6,3.2,279.7,58.7,4.6,5.8,2878.3,47.4
1,COLD,2024-02-13 16:12:22,657.1,74.3,16.0,15.9,115.3,4.8,44785.7,858.9,52.1,5.5,0.7,1.2,6.2,2.1,217.2,47.9,7.1,3.9,2673.2,85.4
1,COLD,2024-02-14 10:14:49,682.2,28.5,1.4,2.4,72.9,18.2,42559.3,720.6,43.1,11.5,0.0,0.0,4.9,2.3,509.3,36.9,4.6,0.8,2785.9,60.1
1,COLD,2024-02-14 14:59:35,719.8,56.3,6.2,5.5,61.8,7.9,46019.0,557.1,39.6,5.5,0.0,0.0,4.2,3.6,421.3,95.0,9.0,4.8,3047.3,41.8
1,COLD,2024-02-19 18:32:29,639.8,62.6,4.9,6.7,80.6,9.8,42874.0,376.2,44.4,24.9,0.7,1.2,6.9,6.4,470.4,161.5,6.2,4.2,2721.2,68.2
1,COLD,2024-02-20 12:01:55,650.2,87.4,9.0,6.4,89.6,25.0,43938.5,578.2,35.4,7.5,0.7,1.3,8.3,3.6,578.5,38.4,9.7,6.1,2692.7,79.0
1,COLD,2024-02-27 14:46:15,714.9,42.1,38.9,21.4,323.6,15.9,42035.1,598.4,42.4,4.3,2.8,4.8,20.8,3.6,559.5,78.9,32.6,11.5,2483.4,132.5
1,COLD,2024-02-28 10:16:06,636.3,39.5,26.4,10.5,54.9,3.2,41773.8,212.8,39.6,12.7,1.4,1.2,2.8,3.2,515.0,63.2,6.0,1.8,2529.3,37.6
1,COLD,2024-03-01 15:11:32,732.9,71.9,28.5,3.2,269.4,1.2,43573.2,408.2,48.6,8.4,1.4,1.2,12.5,11.0,549.0,44.2,36.2,8.6,2696.8,93.5
1,COLD,2024-03-06 15:16:34,1231.4,52.4,68.7,7.5,337.5,27.3,38641.7,570.9,84.7,11.8,3.6,1.0,21.5,8.4,609.3,43.5,57.3,6.7,2375.0,9.0
1,COLD,2024-03-07 11:51:01,484.8,16.9,2.8,1.2,64.6,11.0,40545.4,1214.9,28.5,8.4,3.1,3.7,2.1,2.1,451.6,110.1,4.0,0.8,2457.0,119.8
1,COLD,2024-03-14 17:50:54,409.7,76.5,7.6,2.4,36.8,10.5,37984.1,274.0,17.5,7.6,2.2,2.1,2.1,2.1,2349.3,371.4,7.5,4.5,2473.0,200.2
1,COLD,2024-03-15 07:37:10,767.0,9.6,41.7,10.8,56.9,16.7,36554.7,127.3,40.3,5.2,3.5,3.2,0.7,1.2,2772.0,150.9,5.9,1.5,2306.2,88.7
1,COLD,2024-03-15 09:29:25,403.5,33.2,34.0,5.2,107.6,12.7,33924.3,336.4,24.3,4.3,4.9,2.4,9.0,4.3,6074.6,109.8,7.8,2.9,2187.9,83.1
1,COLD,2024-03-18 10:30:42,377.1,31.1,2.8,1.2,37.5,16.3,38204.6,822.1,20.1,6.0,1.4,1.2,4.2,0.0,349.3,180.8,1.1,1.9,2189.3,133.7
1,COLD,2024-03-20 09:45:23,762.8,75.8,8.3,7.5,92.4,4.8,49628.3,1084.7,36.8,14.8,0.0,0.0,6.9,10.3,5808.1,36.1,6.6,5.2,2967.3,38.3
1,COLD,2024-03-20 15:18:38,2319.3,46.9,131.3,27.1,246.5,15.4,48951.0,452.5,159.7,45.7,14.6,4.2,18.7,3.6,3324.5,118.9,26.4,4.3,2940.9,29.8
1,COLD,2024-03-20 18:17:10,1280.7,52.3,188.9,30.4,457.7,28.9,48133.5,339.8,84.0,15.9,12.5,8.3,22.2,5.2,4730.3,174.4,37.7,7.4,2927.0,64.8
1,COLD,2024-03-22 10:48:01,917.9,6.0,46.5,4.3,358.3,23.2,53151.6,427.5,45.1,20.6,5.6,3.2,25.7,4.8,4368.6,555.3,35.6,9.2,3246.8,31.5
1,COLD,2024-03-25 16:36:07,736.4,18.2,45.1,4.8,338.9,6.4,54908.3,1103.7,41.7,4.2,2.1,2.1,22.2,6.0,2499.2,340.9,50.0,7.5,3411.6,110.2
1,COLD,2024-03-26 15:11:41,1170.9,50.1,178.5,14.8,398.0,52.1,40529.6,615.1,75.7,28.4,7.6,6.7,27.1,5.5,526.5,43.3,45.8,3.6,2466.7,36.2
1,COLD,2024-03-28 14:31:40,1689.4,38.7,249.3,19.4,452.2,39.6,47183.1,678.7,104.2,8.3,12.5,4.2,29.9,17.5,160.4,34.4,35.2,13.2,2822.0,89.0
1,COLD,2024-03-28 18:19:09,1435.7,74.9,223.6,31.9,398.7,40.8,44826.9,533.8,97.2,3.2,11.8,6.7,25.7,4.8,330.5,32.9,40.3,10.5,2754.6,71.3
1,COLD,2024-03-29 08:59:39,1348.1,101.8,211.8,12.7,426.4,3.2,44624.4,909.5,84.0,32.3,18.1,5.2,25.0,6.2,483.0,72.0,46.5,15.6,2550.9,49.5
1,COLD,2024-04-01 16:33:43,406.3,80.2,21.5,9.4,172.2,10.3,36485.6,736.8,23.6,4.3,1.4,1.2,8.3,4.2,139.7,23.0,7.2,5.2,2203.2,95.3
1,COLD,2024-04-03 10:00:39,4446.3,175.3,637.7,29.2,122.2,22.3,38105.8,420.5,254.2,26.6,42.4,6.7,6.2,2.1,1066.6,61.5,8.3,2.1,2367.3,101.9
1,COLD,2024-04-04 17:11:35,1049.2,50.1,66.7,5.5,703.7,52.4,52746.6,438.5,66.0,4.3,5.6,4.3,45.1,15.6,9.7,1.2,34.7,12.6,3088.3,70.2
1,COLD,2024-04-05 16:08:02,1043.0,30.9,129.9,8.4,1038.1,60.8,48396.4,548.2,66.7,13.7,9.0,1.2,45.8,14.6,25.0,7.5,127.8,9.9,2883.2,202.3
1,COLD,2024-04-09 15:48:33,744.1,70.6,22.2,2.4,242.4,36.6,43556.4,609.7,52.1,9.5,0.7,1.2,21.5,7.3,10.9,6.1,83.6,8.9,2809.5,78.9
1,COLD,2024-04-10 18:07:41,759.3,25.2,61.8,15.4,281.9,36.4,45214.5,449.0,36.1,8.4,3.5,2.4,16.7,2.1,6.2,1.9,67.4,10.3,2918.6,124.4
1,COLD,2024-04-11 17:43:50,1189.7,94.5,410.5,27.6,1033.3,35.5,42585.5,140.6,84.0,15.9,31.2,10.4,67.4,5.2,63.9,25.9,120.8,10.4,2913.8,77.1
1,COLD,2024-04-16 17:23:05,1642.2,51.2,27.8,10.3,107.6,6.7,52579.2,239.6,113.3,23.1,3.0,5.1,2.8,4.8,2.2,2.1,40.6,3.3,3647.3,68.7
1,COLD,2024-04-17 17:17:25,5449.9,6070.2,45.8,11.6,150.7,33.2,52775.7,108.6,130.0,19.5,2.4,2.4,9.0,5.2,29.4,19.2,34.1,11.3,3535.3,153.5
1,COLD,2024-04-22 13:39:35,2120.5,105.3,377.1,42.6,947.7,86.1,56875.8,250.7,128.5,12.7,27.8,4.3,59.7,4.3,25.7,7.9,188.2,7.9,3793.3,329.5
1,COLD,2024-04-23 17:06:06,1984.9,135.5,300.7,32.6,753.8,34.4,53823.4,995.7,124.3,4.3,17.4,7.9,34.7,8.4,29.4,12.3,143.7,10.4,3454.0,73.1
1,COLD,2024-04-24 12:17:07,1850.7,98.0,29.9,11.5,202.1,28.9,58499.8,600.1,133.3,5.5,1.4,2.4,17.4,3.2,10.6,0.4,27.5,4.7,3861.4,136.1
1,COLD,2024-04-26 16:29:05,1625.5,22.3,27.8,6.7,156.2,35.0,52461.6,447.6,112.5,11.0,5.6,4.3,16.0,9.4,8.1,3.2,15.8,3.5,3586.8,116.3
1,COLD,2024-04-27 09:55:59,1738.1,4.8,22.2,15.9,88.2,5.2,52171.0,510.1,91.0,14.2,0.0,0.0,4.2,3.6,7.2,5.3,25.7,3.1,3434.5,143.2
1,COLD,2024-04-29 19:02:50,1749.2,66.8,33.3,2.1,293.8,249.4,55804.5,479.1,107.6,20.6,2.8,1.2,7.6,1.2,11.5,7.0,22.9,8.3,3687.6,81.0
1,COLD,2024-05-01 15:49:56,1591.4,47.5,21.5,4.3,75.0,4.2,50823.4,235.9,102.1,18.2,0.0,0.0,3.5,1.2,10.4,4.6,26.2,3.6,3351.1,113.9
1,COLD,2024-05-02 13:42:28,3552.0,137.7,70.1,6.0,110.4,5.5,48201.8,361.3,229.2,10.8,2.8,3.2,2.8,3.2,20.5,14.4,25.7,13.6,3220.4,117.8
1,COLD,2024-05-02 16:55:10,1494.8,25.6,42.4,4.8,225.0,18.2,47486.3,653.9,93.1,11.5,0.7,1.2,18.1,9.4,10.9,5.0,24.3,9.8,3269.1,63.7
1,COLD,2024-05-06 15:30:45,1713.1,96.4,13.9,8.7,66.0,10.5,53550.9,526.0,102.8,21.9,0.0,0.0,10.4,4.2,10.2,3.6,14.6,2.1,3524.2,25.3
1,COLD,2024-05-06 17:14:27,1675.6,100.1,16.7,7.5,294.6,368.5,54258.0,764.9,118.7,14.6,2.1,2.1,2.8,1.2,7.4,7.0,17.4,11.5,3420.0,184.9
1,COLD,2024-05-07 14:32:21,1464.2,92.4,33.3,2.1,124.3,18.7,49247.2,641.7,90.3,11.8,4.3,2.1,6.9,1.2,2.7,2.6,13.9,6.7,3287.8,61.7
1,COLD,2024-05-13 14:40:48,1870.2,105.5,106.2,7.5,127.1,11.6,50898.9,387.9,117.4,10.7,11.1,4.3,5.6,5.2,22.5,1.8,28.5,5.2,3280.9,13.9
1,COLD,2024-05-14 12:32:29,1469.1,28.7,11.1,10.7,106.2,16.5,47343.4,294.2,104.9,21.3,0.0,0.0,9.7,9.4,8.5,7.3,13.9,4.9,3045.2,167.5
1,COLD,2024-05-14 18:17:13,1862.6,24.2,125.7,9.8,173.6,29.2,47649.1,462.9,119.4,24.0,12.5,2.1,9.7,1.2,16.2,4.9,33.3,4.2,3130.0,22.0
1,COLD,2024-05-15 12:13:31,1462.1,41.0,17.4,8.4,113.2,39.2,44394.1,256.4,100.7,25.0,1.4,1.2,0.7,1.2,7.8,4.0,19.6,2.6,2831.0,113.3
1,COLD,2024-05-16 15:00:52,1341.2,40.7,8.3,0.0,58.3,16.3,45986.2,362.2,100.0,13.7,3.5,1.2,2.1,3.6,7.0,2.9,12.7,7.4,3072.3,144.0
1,COLD,2024-05-18 10:47:07,1612.3,43.3,63.2,15.6,202.8,31.3,48477.1,603.8,91.7,23.7,2.8,1.2,9.1,4.2,15.7,8.7,19.6,9.2,3063.1,177.1
1,COLD,2024-05-20 15:40:01,1672.8,80.2,36.1,15.4,154.9,21.1,53523.8,491.9,97.9,7.5,2.8,1.2,9.7,3.2,7.1,1.7,18.1,7.9,3495.0,14.6
1,COLD,2024-05-21 11:40:57,1861.2,114.0,56.9,21.3,322.9,45.1,48033.0,937.7,123.6,8.7,7.6,6.7,24.3,3.2,43.7,5.5,15.5,3.9,3178.0,47.0
1,COLD,2024-05-23 14:00:32,1554.6,68.3,45.1,13.9,166.0,14.2,46758.8,274.8,97.2,13.9,4.2,2.1,4.9,2.4,11.4,4.7,19.0,10.3,3103.6,178.1
1,COLD,2024-05-28 10:22:58,1751.4,73.3,53.5,17.0,234.7,30.9,47452.2,257.5,109.0,35.8,2.1,0.0,15.9,6.6,24.1,6.5,12.4,2.8,3241.2,53.3
1,COLD,2024-05-31 10:24:19,1994.6,56.0,39.6,5.5,104.2,21.8,43040.3,305.2,118.1,16.7,2.1,2.1,6.2,3.6,11.8,0.7,13.7,9.3,2814.3,18.8
1,COLD,2024-05-31 13:47:47,2054.5,125.3,46.5,11.5,81.2,25.6,44984.0,675.1,136.8,6.0,6.9,3.2,4.2,3.6,16.0,5.2,18.1,3.2,2916.6,98.1
1,COLD,2024-06-01 16:13:55,1563.6,29.5,54.2,15.7,218.8,21.8,47358.0,195.4,94.4,22.9,4.2,4.2,14.6,5.5,20.6,11.9,22.5,7.9,3152.9,108.5
1,COLD,2024-06-03 13:48:17,1766.6,18.9,88.2,8.7,222.2,10.5,54429.8,610.9,118.1,12.7,6.2,4.2,20.1,3.2,15.6,1.9,25.7,11.5,3485.3,159.3
1,COLD,2024-06-04 11:05:18,1730.5,9.5,77.1,11.6,256.3,17.1,50275.0,425.5,116.0,7.9,2.1,2.1,13.9,4.8,18.7,7.2,20.8,3.6,3235.0,124.1
1,COLD,2024-06-06 16:43:16,1764.5,151.5,26.4,1.2,121.5,15.8,53008.5,557.0,116.7,26.6,2.9,3.4,4.9,3.2,8.0,7.2,14.6,5.5,3467.2,245.9
1,COLD,2024-06-08 13:29:17,1700.6,35.5,58.3,7.2,411.1,24.4,47082.8,253.0,127.8,10.3,4.2,7.2,21.5,6.4,10.4,4.2,11.4,1.7,2986.8,116.7
1,COLD,2024-06-10 19:09:02,1688.8,126.7,76.4,19.4,391.0,15.9,48884.2,887.2,101.4,16.2,4.2,2.1,25.0,9.5,17.6,7.9,18.9,6.7,3186.3,48.6
1,COLD,2024-06-11 15:29:45,1742.3,126.1,76.4,15.8,370.2,37.6,47764.6,450.2,120.1,22.5,9.0,7.3,17.4,5.2,12.9,3.3,9.4,1.0,3057.0,115.4
1,COLD,2024-06-12 15:49:39,1626.2,38.3,56.2,16.3,125.0,3.6,46735.3,459.8,77.8,6.4,4.9,1.2,4.2,2.1,6.9,6.4,14.4,2.9,3143.2,27.2
1,COLD,2024-06-14 16:09:02,1457.3,32.5,41.0,6.4,138.9,17.5,43543.2,693.8,88.9,7.3,2.8,2.4,9.0,3.2,9.3,2.6,29.3,18.2,2806.0,50.1
1,COLD,2024-06-17 17:12:42,1647.0,38.7,70.1,11.5,223.6,19.8,50365.7,539.1,87.5,0.0,2.1,2.1,17.4,14.2,13.4,3.4,16.0,1.2,3424.8,23.1
1,COLD,2024-06-18 10:52:40,1732.5,43.8,90.3,18.0,1298.0,75.6,46628.7,188.5,101.4,4.3,5.6,1.2,72.9,3.6,23.5,6.0,24.6,10.7,3120.2,57.0
1,COLD,2024-06-19 10:12:07,1520.5,66.2,10.4,2.1,127.8,21.3,45525.8,734.0,120.8,4.2,0.0,0.0,9.7,5.2,4.0,4.9,15.8,8.2,2930.4,85.6